年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10006,匯豐,,74081000000,28664000000,102745000000,50189000000,14435000000,64625000000,23892000000,14229000000,38120000000,0
10006,京城商業銀行,,2022000000,5412000000,7435000000,1934000000,4049000000,5983000000,88000000,1363000000,1452000000,0
10006,臺灣工業銀行,,1806000000,14040000000,15846000000,1194000000,4190000000,5384000000,612000000,9850000000,10462000000,0
10006,臺灣中小企業銀行,,58756000000,45390000000,104146000000,42268000000,32513000000,74781000000,16488000000,12877000000,29365000000,0
10006,台北富邦銀行,,84010000000,86411000000,170421000000,71597000000,72601000000,144198000000,12413000000,13810000000,26223000000,1
10006,華泰商業銀行,,1406000000,929000000,2335000000,1301000000,884000000,2185000000,105000000,45000000,150000000,0
10006,花旗,,245151000000,34331000000,279483000000,166460000000,21937000000,188396000000,78691000000,12394000000,91087000000,0
10006,安泰商業銀行,,7100000000,15544000000,22644000000,6059000000,12904000000,18963000000,1041000000,2640000000,3681000000,0
10006,臺灣新光商業銀行,,19686000000,21106000000,40793000000,15839000000,13875000000,29713000000,3847000000,7231000000,11080000000,1
10006,聯邦商業銀行,,8982000000,18454000000,27435000000,7298000000,14370000000,21667000000,1684000000,4084000000,5768000000,0
10006,大台北商業銀行,,158000000,96000000,254000000,158000000,96000000,254000000,0,0,0,0
10006,永豐商業銀行,,83402000000,56421000000,139823000000,42743000000,27219000000,69962000000,40659000000,29202000000,69861000000,1
10006,三信商業銀行,,700000000,762000000,1463000000,677000000,738000000,1415000000,23000000,24000000,48000000,0
10006,板信商業銀行,,3326000000,4104000000,7430000000,2895000000,3636000000,6532000000,431000000,468000000,898000000,0
10006,元大商業銀行,,18558000000,26316000000,44874000000,16461000000,17682000000,34143000000,2097000000,8634000000,10731000000,1
10006,外國銀行在臺分行,,135992000000,101912000000,237903000000,90531000000,70707000000,161238000000,45461000000,31205000000,76665000000,0
10006,第一商業銀行,,138220000000,142476000000,280696000000,93060000000,84708000000,177768000000,45160000000,57768000000,102928000000,1
10006,國泰世華商業銀行,,77269000000,78635000000,155904000000,63861000000,45113000000,108974000000,13408000000,33522000000,46930000000,1
10006,華南商業銀行,,131868000000,108193000000,240062000000,91400000000,71806000000,163206000000,40468000000,36387000000,76856000000,1
10006,中國信託商業銀行,,155646000000,122104000000,277750000000,83154000000,42496000000,125650000000,72492000000,79608000000,152100000000,1
10006,台新國際商業銀行,,73624000000,57613000000,131237000000,54129000000,36755000000,90883000000,19495000000,20858000000,40354000000,1
10006,遠東國際商業銀行,,11033000000,31948000000,42981000000,7930000000,13481000000,21412000000,3103000000,18467000000,21569000000,0
10006,臺灣土地銀行,,26827000000,51770000000,78597000000,23991000000,30123000000,54114000000,2836000000,21647000000,24483000000,0
10006,玉山商業銀行,,62155000000,56483000000,118638000000,38306000000,35684000000,73990000000,23849000000,20799000000,44648000000,1
10006,合作金庫商業銀行,,86107000000,94928000000,181035000000,69809000000,67772000000,137581000000,16298000000,27156000000,43454000000,0
10006,中華開發工業銀行,,3946000000,22236000000,26182000000,2578000000,10759000000,13337000000,1368000000,11477000000,12845000000,1
10006,台中商業銀行,,7495000000,7142000000,14637000000,6230000000,5588000000,11818000000,1265000000,1554000000,2819000000,0
10006,兆豐國際商業銀行,,273641000000,273722000000,547362000000,135564000000,114082000000,249646000000,138077000000,159640000000,297716000000,1
10006,彰化商業銀行,,88853000000,96455000000,185308000000,62699000000,54108000000,116807000000,26154000000,42347000000,68501000000,1
10006,陽信商業銀行,,3436000000,3060000000,6497000000,2981000000,2903000000,5884000000,455000000,157000000,613000000,0
10006,高雄銀行,,3179000000,4215000000,7393000000,2731000000,3270000000,6000000000,448000000,945000000,1393000000,0
10006,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10006,大眾商業銀行,,21428000000,22689000000,44117000000,15705000000,16297000000,32002000000,5723000000,6392000000,12115000000,0
10006,萬泰商業銀行,,3366000000,1300000000,4666000000,3220000000,1300000000,4520000000,146000000,0,146000000,0
10006,日盛國際商業銀行,,7486000000,5987000000,13473000000,6598000000,5049000000,11647000000,888000000,938000000,1826000000,1
10006,上海商業儲蓄銀行,,81882000000,83857000000,165738000000,33151000000,30697000000,63848000000,48731000000,53160000000,101890000000,0
10006,臺灣銀行,,95948000000,228412000000,324360000000,79158000000,185700000000,264857000000,16790000000,42712000000,59503000000,1
10006,渣打國際商業銀行,,76905000000,17444000000,94349000000,60313000000,14434000000,74747000000,16592000000,3010000000,19602000000,0
