年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9508,花蓮區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9508,京城商業銀行,,617000000,1705000000,2322000000,555000000,1538000000,2093000000,62000000,167000000,229000000,0
9508,臺灣工業銀行,,565000000,8629000000,9194000000,459000000,6918000000,7377000000,106000000,1711000000,1817000000,0
9508,臺中商業銀行,,1875000000,4093000000,5968000000,1366000000,3466000000,4832000000,509000000,627000000,1136000000,0
9508,臺灣中小企業銀行,,26528000000,41503000000,68031000000,17354000000,29462000000,46815000000,9174000000,12041000000,21216000000,0
9508,中國農民銀行,,0,0,0,0,0,0,0,0,0,0
9508,第七商業銀行,,0,0,0,0,0,0,0,0,0,1
9508,新竹國際商業銀行,,6886000000,9193000000,16079000000,6134000000,8270000000,14404000000,752000000,923000000,1675000000,0
9508,台北富邦銀行,,21309000000,52980000000,74289000000,18698000000,47841000000,66539000000,2611000000,5139000000,7750000000,1
9508,中央信託局,,922000000,11892000000,12814000000,807000000,11532000000,12339000000,115000000,360000000,475000000,0
9508,華泰商業銀行,,204000000,884000000,1088000000,201000000,864000000,1065000000,3000000,20000000,23000000,0
9508,臺北國際商業銀行,,13084000000,17563000000,30648000000,7346000000,9661000000,17006000000,5738000000,7902000000,13642000000,1
9508,安泰商業銀行,,2273000000,6691000000,8964000000,1855000000,6190000000,8045000000,418000000,501000000,919000000,0
9508,臺灣新光商業銀行,,1403000000,5976000000,7380000000,1086000000,4375000000,5461000000,317000000,1601000000,1919000000,1
9508,聯邦商業銀行,,3518000000,14126000000,17644000000,2441000000,8982000000,11423000000,1077000000,5144000000,6221000000,0
9508,遠東國際商業銀行,,8302000000,26040000000,34342000000,5349000000,12773000000,18121000000,2953000000,13267000000,16221000000,0
9508,三信商業銀行,,69000000,687000000,756000000,63000000,682000000,744000000,6000000,5000000,12000000,0
9508,板信商業銀行,,1554000000,2948000000,4502000000,1156000000,2090000000,3246000000,398000000,858000000,1256000000,0
9508,臺灣銀行,,32992000000,114346000000,147338000000,24126000000,98969000000,123095000000,8866000000,15377000000,24243000000,0
9508,外國銀行在台分行,,191681000000,267778000000,459459000000,129235000000,134994000000,264228000000,62446000000,132784000000,195231000000,0
9508,第一商業銀行,,57341000000,99524000000,156865000000,34687000000,68827000000,103514000000,22654000000,30697000000,53351000000,1
9508,寶華商業銀行,,1071000000,3785000000,4856000000,739000000,3521000000,4260000000,332000000,264000000,596000000,0
9508,國泰世華商業銀行,,17190000000,43568000000,60758000000,11549000000,30397000000,41946000000,5641000000,13171000000,18812000000,1
9508,中華商業銀行,,1262000000,5307000000,6568000000,907000000,4789000000,5696000000,355000000,518000000,872000000,0
9508,華南商業銀行,,67701000000,118099000000,185800000000,46061000000,84498000000,130559000000,21640000000,33601000000,55241000000,1
9508,建華商業銀行,,37125000000,60880000000,98004000000,17624000000,26292000000,43916000000,19501000000,34588000000,54088000000,1
9508,交通銀行,,0,0,0,0,0,0,0,0,0,1
9508,中國信託商業銀行,,65105000000,135814000000,200919000000,35020000000,63687000000,98707000000,30085000000,72127000000,102212000000,1
9508,台新國際商業銀行,,24209000000,93422000000,117631000000,16972000000,60768000000,77739000000,7237000000,32654000000,39892000000,1
9508,慶豐商業銀行,,2078000000,5313000000,7391000000,501000000,3553000000,4054000000,1577000000,1760000000,3337000000,0
9508,復華商業銀行,,4372000000,13151000000,17523000000,3254000000,9758000000,13012000000,1118000000,3393000000,4511000000,1
9508,臺灣土地銀行,,9346000000,44706000000,54051000000,7971000000,27757000000,35728000000,1375000000,16949000000,18323000000,0
9508,玉山商業銀行,,14846000000,40922000000,55769000000,8386000000,26436000000,34823000000,6460000000,14486000000,20946000000,1
9508,合作金庫商業銀行,,27229000000,79678000000,106907000000,21001000000,70803000000,91804000000,6228000000,8875000000,15103000000,0
9508,中華開發工業銀行,,4560000000,5877000000,10437000000,354000000,1027000000,1381000000,4206000000,4850000000,9056000000,1
9508,大眾商業銀行,,9526000000,21130000000,30656000000,6310000000,13361000000,19671000000,3216000000,7769000000,10985000000,0
9508,兆豐國際商業銀行,,132761000000,266556000000,399317000000,61378000000,129745000000,191123000000,71383000000,136811000000,208194000000,1
9508,臺灣新光商業銀行,,0,0,0,0,0,0,0,0,0,1
9508,陽信商業銀行,,736000000,3080000000,3816000000,651000000,2801000000,3453000000,85000000,279000000,363000000,0
9508,高雄銀行,,1362000000,3469000000,4831000000,1148000000,3008000000,4156000000,214000000,461000000,675000000,0
9508,臺東區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9508,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9508,華僑商業銀行,,19082000000,27984000000,47066000000,10314000000,14149000000,24464000000,8768000000,13835000000,22602000000,0
9508,萬泰商業銀行,,1612000000,3089000000,4701000000,1198000000,2636000000,3835000000,414000000,453000000,866000000,0
9508,日盛國際商業銀行,,5338000000,6120000000,11458000000,4558000000,5108000000,9666000000,780000000,1012000000,1792000000,1
9508,彰化商業銀行,,46988000000,76404000000,123392000000,30154000000,54232000000,84385000000,16834000000,22172000000,39007000000,0
9508,上海商業儲蓄銀行,,43732000000,60606000000,104337000000,16196000000,26584000000,42781000000,27536000000,34022000000,61556000000,0
9508,高新商業銀行,,0,0,0,0,0,0,0,0,0,0
