年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10203,匯豐,,86257000000,29356000000,115613000000,57961000000,17115000000,75076000000,28296000000,12241000000,40537000000,0
10203,京城商業銀行,,2222000000,3177000000,5399000000,1834000000,2028000000,3862000000,388000000,1149000000,1537000000,0
10203,臺灣工業銀行,,12849000000,15517000000,28366000000,4661000000,4407000000,9068000000,8188000000,11110000000,19298000000,0
10203,星展,,16898000000,15249000000,32147000000,12304000000,7541000000,19844000000,4594000000,7708000000,12303000000,0
10203,臺灣中小企業銀行,,68649000000,48451000000,117100000000,50204000000,34415000000,84620000000,18445000000,14036000000,32480000000,0
10203,台北富邦銀行,,107302000000,118895000000,226197000000,89083000000,77567000000,166650000000,18219000000,41328000000,59547000000,1
10203,合作金庫商業銀行,,92046000000,126076000000,218122000000,73183000000,94574000000,167757000000,18863000000,31502000000,50365000000,1
10203,華泰商業銀行,,1949000000,2024000000,3973000000,1727000000,1679000000,3407000000,222000000,345000000,566000000,0
10203,花旗,,300474000000,28572000000,329046000000,200189000000,19753000000,219942000000,100285000000,8819000000,109104000000,0
10203,安泰商業銀行,,9230000000,27040000000,36270000000,7403000000,22843000000,30246000000,1827000000,4197000000,6024000000,0
10203,臺灣新光商業銀行,,31505000000,37376000000,68881000000,22375000000,22767000000,45143000000,9130000000,14609000000,23738000000,1
10203,聯邦商業銀行,,9703000000,24958000000,34660000000,7864000000,19698000000,27562000000,1839000000,5260000000,7098000000,0
10203,大台北商業銀行,,274000000,221000000,495000000,274000000,221000000,495000000,0,0,0,0
10203,永豐商業銀行,,113291000000,95615000000,208906000000,57366000000,42199000000,99565000000,55925000000,53416000000,109341000000,1
10203,三信商業銀行,,685000000,700000000,1385000000,658000000,684000000,1342000000,27000000,16000000,43000000,0
10203,板信商業銀行,,3379000000,4982000000,8361000000,2803000000,4369000000,7171000000,576000000,613000000,1190000000,0
10203,元大商業銀行,,22492000000,45201000000,67692000000,19521000000,30309000000,49830000000,2971000000,14892000000,17862000000,1
10203,外國銀行在臺分行,,161413000000,106523000000,267935000000,92024000000,53069000000,145094000000,69389000000,53454000000,122841000000,0
10203,第一商業銀行,,168235000000,152419000000,320654000000,114738000000,77871000000,192608000000,53497000000,74548000000,128046000000,1
10203,大陸地區銀行在臺分行,,4026000000,2299000000,6325000000,4026000000,2299000000,6325000000,0,0,0,0
10203,國泰世華商業銀行,,100168000000,101311000000,201479000000,80381000000,66506000000,146888000000,19787000000,34805000000,54591000000,1
10203,華南商業銀行,,153113000000,132719000000,285832000000,104732000000,85426000000,190157000000,48381000000,47293000000,95675000000,1
10203,中國信託商業銀行,,182430000000,183926000000,366356000000,90180000000,53234000000,143413000000,92250000000,130692000000,222943000000,1
10203,台新國際商業銀行,,87695000000,73018000000,160713000000,62478000000,40622000000,103099000000,25217000000,32396000000,57614000000,1
10203,遠東國際商業銀行,,13934000000,37933000000,51867000000,10645000000,16170000000,26815000000,3289000000,21763000000,25052000000,0
10203,臺灣土地銀行,,45752000000,49816000000,95568000000,41663000000,25284000000,66947000000,4089000000,24532000000,28621000000,0
10203,玉山商業銀行,,77081000000,86052000000,163133000000,49471000000,52703000000,102174000000,27610000000,33349000000,60959000000,1
10203,中華開發工業銀行,,7443000000,42383000000,49826000000,4468000000,27510000000,31978000000,2975000000,14873000000,17848000000,1
10203,台中商業銀行,,9537000000,12778000000,22315000000,8141000000,9320000000,17461000000,1396000000,3458000000,4854000000,0
10203,兆豐國際商業銀行,,346863000000,320180000000,667042000000,165730000000,106665000000,272395000000,181133000000,213515000000,394647000000,1
10203,彰化商業銀行,,108308000000,88444000000,196753000000,78276000000,51180000000,129456000000,30032000000,37264000000,67297000000,1
10203,陽信商業銀行,,3781000000,4247000000,8028000000,3266000000,3793000000,7059000000,515000000,454000000,969000000,0
10203,高雄銀行,,4089000000,5301000000,9390000000,3521000000,3853000000,7374000000,568000000,1448000000,2016000000,0
10203,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10203,大眾商業銀行,,29566000000,32477000000,62043000000,22152000000,22609000000,44762000000,7414000000,9868000000,17281000000,0
10203,萬泰商業銀行,,3672000000,7930000000,11602000000,3459000000,7146000000,10605000000,213000000,784000000,997000000,0
10203,日盛國際商業銀行,,7310000000,14501000000,21811000000,6390000000,10250000000,16640000000,920000000,4251000000,5171000000,1
10203,上海商業儲蓄銀行,,92855000000,96514000000,189369000000,35276000000,30879000000,66155000000,57579000000,65635000000,123214000000,0
10203,臺灣銀行,,118270000000,255884000000,374154000000,95704000000,187858000000,283561000000,22566000000,68026000000,90593000000,1
10203,渣打國際商業銀行,,78575000000,39180000000,117755000000,66583000000,31037000000,97619000000,11992000000,8143000000,20136000000,0
