年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9709,京城商業銀行,,1045000000,2262000000,3307000000,976000000,1973000000,2949000000,69000000,289000000,358000000,0
9709,臺灣工業銀行,,796000000,8416000000,9212000000,649000000,5632000000,6281000000,147000000,2784000000,2931000000,0
9709,臺中商業銀行,,2920000000,4948000000,7868000000,2117000000,4106000000,6223000000,803000000,842000000,1645000000,0
9709,臺灣中小企業銀行,,31291000000,50384000000,81674000000,20882000000,33132000000,54013000000,10409000000,17252000000,27661000000,0
9709,彰化商業銀行,,64854000000,108984000000,173839000000,45651000000,65917000000,111568000000,19203000000,43067000000,62271000000,0
9709,中華商業銀行,,0,0,0,0,0,0,0,0,0,0
9709,稻江商業銀行,,0,0,0,0,0,0,0,0,0,0
9709,台北富邦銀行,,42249000000,110082000000,152330000000,37296000000,92241000000,129536000000,4953000000,17841000000,22794000000,1
9709,臺灣土地銀行,,12676000000,50792000000,63468000000,10985000000,37497000000,48483000000,1691000000,13295000000,14985000000,1
9709,華泰商業銀行,,531000000,1271000000,1803000000,522000000,1109000000,1631000000,9000000,162000000,172000000,0
9709,花旗,,16939000000,23343000000,40282000000,9442000000,13755000000,23196000000,7497000000,9588000000,17086000000,0
9709,安泰商業銀行,,4454000000,9039000000,13493000000,3975000000,7780000000,11755000000,479000000,1259000000,1738000000,0
9709,臺灣新光商業銀行,,3011000000,12171000000,15182000000,2797000000,11324000000,14121000000,214000000,847000000,1061000000,1
9709,聯邦商業銀行,,4904000000,18464000000,23368000000,3800000000,14407000000,18207000000,1104000000,4057000000,5161000000,0
9709,遠東國際商業銀行,,7580000000,47477000000,55058000000,5496000000,13422000000,18918000000,2084000000,34055000000,36140000000,0
9709,永豐商業銀行,,52302000000,96621000000,148923000000,24512000000,41732000000,66244000000,27790000000,54889000000,82679000000,1
9709,三信商業銀行,,232000000,900000000,1132000000,198000000,868000000,1065000000,34000000,32000000,67000000,0
9709,板信商業銀行,,1565000000,4131000000,5696000000,1292000000,3269000000,4561000000,273000000,862000000,1135000000,0
9709,元大商業銀行,,7267000000,17410000000,24677000000,5855000000,13664000000,19518000000,1412000000,3746000000,5159000000,1
9709,外國銀行在台分行,,240485000000,295804000000,536289000000,172671000000,144865000000,317536000000,67814000000,150939000000,218753000000,0
9709,第一商業銀行,,79534000000,173810000000,253344000000,49082000000,106571000000,155653000000,30452000000,67239000000,97691000000,1
9709,國泰世華商業銀行,,38566000000,82188000000,120755000000,31692000000,53696000000,85388000000,6874000000,28492000000,35367000000,1
9709,華南商業銀行,,80508000000,129800000000,210308000000,55589000000,87127000000,142716000000,24919000000,42673000000,67592000000,1
9709,中國信託商業銀行,,89258000000,171080000000,260338000000,48587000000,72459000000,121046000000,40671000000,98621000000,139292000000,1
9709,寶華商業銀行,,0,0,0,0,0,0,0,0,0,0
9709,台新國際商業銀行,,35170000000,91261000000,126432000000,24566000000,56853000000,81419000000,10604000000,34408000000,45013000000,1
9709,慶豐商業銀行,,1492000000,2637000000,4129000000,270000000,1262000000,1532000000,1222000000,1375000000,2597000000,0
9709,大眾商業銀行,,12389000000,18630000000,31019000000,9179000000,12819000000,21999000000,3210000000,5811000000,9020000000,0
9709,玉山商業銀行,,25826000000,57612000000,83438000000,15930000000,37897000000,53827000000,9896000000,19715000000,29611000000,1
9709,合作金庫商業銀行,,33722000000,102106000000,135828000000,27003000000,81809000000,108813000000,6719000000,20297000000,27015000000,0
9709,中華開發工業銀行,,1474000000,15442000000,16916000000,553000000,3890000000,4443000000,921000000,11552000000,12473000000,1
9709,兆豐國際商業銀行,,154646000000,313796000000,468442000000,75443000000,123678000000,199121000000,79203000000,190118000000,269321000000,1
9709,陽信商業銀行,,1440000000,5369000000,6809000000,1284000000,5116000000,6400000000,156000000,253000000,409000000,0
9709,高雄銀行,,2075000000,4571000000,6646000000,1822000000,3560000000,5382000000,253000000,1011000000,1264000000,0
9709,萬泰商業銀行,,1775000000,2173000000,3948000000,1639000000,2159000000,3798000000,136000000,14000000,150000000,0
9709,日盛國際商業銀行,,6038000000,9309000000,15347000000,5105000000,7694000000,12799000000,933000000,1615000000,2548000000,1
9709,上海商業儲蓄銀行,,48787000000,90686000000,139474000000,18605000000,35299000000,53905000000,30182000000,55387000000,85569000000,0
9709,臺灣銀行,,52569000000,288613000000,341182000000,39588000000,243426000000,283013000000,12981000000,45187000000,58169000000,1
9709,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,1
9709,渣打國際商業銀行,,38405000000,25608000000,64012000000,35604000000,21059000000,56663000000,2801000000,4549000000,7349000000,0
