年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9801,京城商業銀行,,959000000,2523000000,3482000000,868000000,2303000000,3171000000,91000000,220000000,311000000,0
9801,臺灣工業銀行,,689000000,10212000000,10901000000,574000000,7848000000,8423000000,115000000,2364000000,2478000000,0
9801,臺灣中小企業銀行,,33685000000,49849000000,83534000000,21363000000,32566000000,53929000000,12322000000,17283000000,29605000000,0
9801,中華商業銀行,,0,0,0,0,0,0,0,0,0,0
9801,台北富邦銀行,,47251000000,122943000000,170193000000,39877000000,103563000000,143441000000,7374000000,19380000000,26752000000,1
9801,華泰商業銀行,,523000000,1130000000,1653000000,516000000,1107000000,1623000000,7000000,23000000,30000000,0
9801,花旗,,16016000000,20192000000,36207000000,9018000000,12096000000,21114000000,6998000000,8096000000,15093000000,0
9801,安泰商業銀行,,4613000000,14350000000,18963000000,3805000000,13023000000,16828000000,808000000,1327000000,2135000000,0
9801,臺灣新光商業銀行,,2978000000,14412000000,17391000000,2584000000,13175000000,15758000000,394000000,1237000000,1633000000,1
9801,聯邦商業銀行,,4054000000,20500000000,24554000000,3103000000,15374000000,18476000000,951000000,5126000000,6078000000,0
9801,大台北商業銀行,,0,0,0,0,0,0,0,0,0,0
9801,永豐商業銀行,,57045000000,95953000000,152997000000,23588000000,40898000000,64486000000,33457000000,55055000000,88511000000,1
9801,三信商業銀行,,188000000,703000000,891000000,166000000,687000000,853000000,22000000,16000000,38000000,0
9801,板信商業銀行,,1678000000,4405000000,6084000000,1151000000,3465000000,4616000000,527000000,940000000,1468000000,0
9801,元大商業銀行,,6166000000,19468000000,25634000000,4843000000,14659000000,19502000000,1323000000,4809000000,6132000000,1
9801,外國銀行在台分行,,203194000000,340176000000,543370000000,133394000000,198049000000,331443000000,69800000000,142127000000,211927000000,0
9801,第一商業銀行,,90779000000,175288000000,266067000000,50721000000,97042000000,147763000000,40058000000,78246000000,118304000000,1
9801,國泰世華商業銀行,,31625000000,93728000000,125353000000,23832000000,57294000000,81126000000,7793000000,36434000000,44227000000,1
9801,華南商業銀行,,88022000000,132382000000,220404000000,59270000000,84518000000,143788000000,28752000000,47864000000,76616000000,1
9801,中國信託商業銀行,,99947000000,165065000000,265011000000,52980000000,64259000000,117240000000,46967000000,100806000000,147771000000,1
9801,寶華商業銀行,,0,0,0,0,0,0,0,0,0,0
9801,台新國際商業銀行,,31887000000,88697000000,120584000000,21199000000,59689000000,80888000000,10688000000,29008000000,39696000000,1
9801,遠東國際商業銀行,,6511000000,45467000000,51978000000,4704000000,14990000000,19694000000,1807000000,30477000000,32284000000,0
9801,臺灣土地銀行,,17331000000,53295000000,70626000000,15202000000,34292000000,49493000000,2129000000,19003000000,21133000000,0
9801,玉山商業銀行,,27355000000,60325000000,87680000000,16988000000,39299000000,56288000000,10367000000,21026000000,31392000000,1
9801,合作金庫商業銀行,,40381000000,108628000000,149009000000,32263000000,83650000000,115913000000,8118000000,24978000000,33096000000,0
9801,中華開發工業銀行,,1459000000,16722000000,18181000000,661000000,4479000000,5139000000,798000000,12243000000,13042000000,1
9801,台中商業銀行,,2931000000,6898000000,9830000000,1985000000,5703000000,7689000000,946000000,1195000000,2141000000,0
9801,慶豐商業銀行,,1557000000,2150000000,3706000000,377000000,936000000,1313000000,1180000000,1214000000,2393000000,0
9801,兆豐國際商業銀行,,174235000000,374524000000,548758000000,79091000000,169960000000,249051000000,95144000000,204564000000,299707000000,1
9801,彰化商業銀行,,59379000000,115759000000,175138000000,38765000000,69444000000,108209000000,20614000000,46315000000,66929000000,1
9801,陽信商業銀行,,1541000000,5515000000,7056000000,1159000000,4903000000,6061000000,382000000,612000000,995000000,0
9801,高雄銀行,,2010000000,5843000000,7853000000,1682000000,3898000000,5580000000,328000000,1945000000,2273000000,0
9801,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9801,大眾商業銀行,,12627000000,24815000000,37442000000,8387000000,14851000000,23237000000,4240000000,9964000000,14205000000,0
9801,萬泰商業銀行,,1475000000,1853000000,3329000000,1346000000,1842000000,3189000000,129000000,11000000,140000000,0
9801,日盛國際商業銀行,,5430000000,7989000000,13420000000,4714000000,6714000000,11427000000,716000000,1275000000,1993000000,1
9801,上海商業儲蓄銀行,,52403000000,95956000000,148360000000,18300000000,34748000000,53048000000,34103000000,61208000000,95312000000,0
9801,臺灣銀行,,69865000000,281403000000,351268000000,57547000000,219095000000,276641000000,12318000000,62308000000,74627000000,1
9801,渣打國際商業銀行,,61233000000,41278000000,102511000000,52373000000,32425000000,84798000000,8860000000,8853000000,17713000000,0
