年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9603,臺北國際商業銀行,,0,0,0,0,0,0,0,0,0,1
9603,第七商業銀行,,0,0,0,0,0,0,0,0,0,1
9603,京城商業銀行,,694000000,1869000000,2564000000,637000000,1698000000,2335000000,57000000,171000000,229000000,0
9603,臺灣工業銀行,,653000000,12137000000,12790000000,530000000,7504000000,8034000000,123000000,4633000000,4756000000,0
9603,臺中商業銀行,,1871000000,3737000000,5607000000,1325000000,3167000000,4492000000,546000000,570000000,1115000000,0
9603,中國農民銀行,,0,0,0,0,0,0,0,0,0,0
9603,臺灣中小企業銀行,,27126000000,45726000000,72852000000,17986000000,31328000000,49313000000,9140000000,14398000000,23539000000,0
9603,新竹國際商業銀行,,9668000000,10786000000,20454000000,8742000000,9643000000,18384000000,926000000,1143000000,2070000000,0
9603,台北富邦銀行,,26219000000,72106000000,98325000000,23024000000,63248000000,86272000000,3195000000,8858000000,12053000000,1
9603,中央信託局,,2475000000,13725000000,16200000000,2375000000,13386000000,15761000000,100000000,339000000,439000000,0
9603,花蓮區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9603,華泰商業銀行,,254000000,766000000,1020000000,237000000,742000000,978000000,17000000,24000000,42000000,0
9603,安泰商業銀行,,2939000000,8965000000,11903000000,2519000000,8110000000,10629000000,420000000,855000000,1274000000,0
9603,臺灣新光商業銀行,,1859000000,10482000000,12341000000,1605000000,9538000000,11143000000,254000000,944000000,1198000000,1
9603,聯邦商業銀行,,3812000000,17226000000,21038000000,2809000000,10255000000,13064000000,1003000000,6971000000,7974000000,0
9603,遠東國際商業銀行,,6007000000,34264000000,40271000000,4616000000,16389000000,21005000000,1391000000,17875000000,19266000000,0
9603,永豐商業銀行,,53581000000,87827000000,141407000000,27731000000,41264000000,68995000000,25850000000,46563000000,72412000000,1
9603,三信商業銀行,,89000000,774000000,863000000,84000000,758000000,842000000,5000000,16000000,21000000,0
9603,板信商業銀行,,1079000000,3712000000,4791000000,906000000,2250000000,3157000000,173000000,1462000000,1634000000,0
9603,臺灣銀行,,31249000000,140000000000,171249000000,22484000000,123261000000,145744000000,8765000000,16739000000,25505000000,0
9603,外國銀行在台分行,,207001000000,296364000000,503365000000,138911000000,157497000000,296408000000,68090000000,138867000000,206957000000,0
9603,第一商業銀行,,52329000000,116640000000,168970000000,35991000000,87127000000,123118000000,16338000000,29513000000,45852000000,1
9603,寶華商業銀行,,960000000,2945000000,3906000000,832000000,2672000000,3504000000,128000000,273000000,402000000,0
9603,國泰世華商業銀行,,20245000000,55828000000,76073000000,13968000000,36660000000,50628000000,6277000000,19168000000,25445000000,1
9603,中華商業銀行,,532000000,1602000000,2134000000,466000000,1554000000,2020000000,66000000,48000000,114000000,0
9603,華南商業銀行,,69330000000,135372000000,204701000000,46025000000,94837000000,140861000000,23305000000,40535000000,63840000000,1
9603,交通銀行,,0,0,0,0,0,0,0,0,0,1
9603,中國信託商業銀行,,75951000000,147002000000,222953000000,39416000000,72306000000,111722000000,36535000000,74696000000,111231000000,1
9603,台新國際商業銀行,,28865000000,100550000000,129415000000,19954000000,62510000000,82464000000,8911000000,38040000000,46951000000,1
9603,慶豐商業銀行,,2285000000,4506000000,6790000000,389000000,2396000000,2785000000,1896000000,2110000000,4005000000,0
9603,復華商業銀行,,4644000000,14100000000,18744000000,3494000000,10758000000,14252000000,1150000000,3342000000,4492000000,1
9603,臺灣土地銀行,,9420000000,44525000000,53944000000,7961000000,28368000000,36329000000,1459000000,16157000000,17615000000,0
9603,玉山商業銀行,,15155000000,47963000000,63118000000,8821000000,30898000000,39719000000,6334000000,17065000000,23399000000,1
9603,合作金庫商業銀行,,26933000000,94950000000,121882000000,21669000000,81958000000,103627000000,5264000000,12992000000,18255000000,0
9603,中華開發工業銀行,,1708000000,10080000000,11788000000,1361000000,258000000,1620000000,347000000,9822000000,10168000000,1
9603,大眾商業銀行,,11385000000,21875000000,33259000000,8498000000,15792000000,24291000000,2887000000,6083000000,8968000000,0
9603,兆豐國際商業銀行,,137850000000,293352000000,431201000000,66315000000,133843000000,200158000000,71535000000,159509000000,231043000000,1
9603,陽信商業銀行,,1220000000,3447000000,4667000000,1036000000,3092000000,4128000000,184000000,355000000,539000000,0
9603,高雄銀行,,2189000000,3797000000,5986000000,2027000000,3336000000,5363000000,162000000,461000000,623000000,0
9603,臺東區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9603,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9603,華僑商業銀行,,20411000000,30091000000,50502000000,10930000000,14436000000,25366000000,9481000000,15655000000,25136000000,0
9603,萬泰商業銀行,,1969000000,3303000000,5271000000,1381000000,2835000000,4216000000,588000000,468000000,1055000000,0
9603,日盛國際商業銀行,,3964000000,6406000000,10370000000,3213000000,5307000000,8519000000,751000000,1099000000,1851000000,1
9603,彰化商業銀行,,48911000000,82069000000,130980000000,30386000000,56727000000,87113000000,18525000000,25342000000,43867000000,0
9603,上海商業儲蓄銀行,,45071000000,68478000000,113549000000,17034000000,26518000000,43552000000,28037000000,41960000000,69997000000,0
