年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9811,京城商業銀行,,1073000000,5672000000,6745000000,929000000,4785000000,5714000000,144000000,887000000,1031000000,0
9811,臺灣工業銀行,,1359000000,7099000000,8458000000,975000000,4800000000,5775000000,384000000,2299000000,2683000000,0
9811,臺灣中小企業銀行,,47067000000,44968000000,92035000000,31697000000,29320000000,61017000000,15370000000,15648000000,31018000000,0
9811,台北富邦銀行,,63914000000,82142000000,146057000000,54484000000,66927000000,121411000000,9430000000,15215000000,24646000000,1
9811,華泰商業銀行,,794000000,992000000,1787000000,771000000,957000000,1728000000,23000000,35000000,59000000,0
9811,花旗,,175047000000,157871000000,332918000000,115127000000,89661000000,204788000000,59920000000,68210000000,128130000000,0
9811,安泰商業銀行,,8979000000,14307000000,23286000000,7976000000,11839000000,19815000000,1003000000,2468000000,3471000000,0
9811,臺灣新光商業銀行,,6161000000,18743000000,24903000000,5019000000,17133000000,22152000000,1142000000,1610000000,2751000000,1
9811,聯邦商業銀行,,6609000000,18376000000,24985000000,5139000000,13573000000,18712000000,1470000000,4803000000,6273000000,0
9811,大台北商業銀行,,0,0,0,0,0,0,0,0,0,0
9811,永豐商業銀行,,73140000000,72722000000,145862000000,34283000000,29233000000,63517000000,38857000000,43489000000,82345000000,1
9811,三信商業銀行,,306000000,588000000,894000000,276000000,580000000,856000000,30000000,8000000,38000000,0
9811,板信商業銀行,,2386000000,4187000000,6572000000,1855000000,3476000000,5331000000,531000000,711000000,1241000000,0
9811,元大商業銀行,,10202000000,15316000000,25519000000,8307000000,9618000000,17926000000,1895000000,5698000000,7593000000,1
9811,外國銀行在台分行,,150094000000,181137000000,331231000000,92411000000,82295000000,174706000000,57683000000,98842000000,156525000000,0
9811,第一商業銀行,,120711000000,144335000000,265046000000,73116000000,87031000000,160147000000,47595000000,57304000000,104899000000,1
9811,國泰世華商業銀行,,50544000000,86999000000,137543000000,40368000000,51369000000,91737000000,10176000000,35630000000,45806000000,1
9811,華南商業銀行,,114535000000,116571000000,231105000000,77068000000,71525000000,148593000000,37467000000,45046000000,82512000000,1
9811,中國信託商業銀行,,137455000000,132850000000,270305000000,71853000000,40084000000,111937000000,65602000000,92766000000,158368000000,1
9811,台新國際商業銀行,,55190000000,76983000000,132173000000,40268000000,51398000000,91666000000,14922000000,25585000000,40507000000,1
9811,遠東國際商業銀行,,8706000000,35812000000,44518000000,7043000000,11882000000,18924000000,1663000000,23930000000,25594000000,0
9811,臺灣土地銀行,,22197000000,43995000000,66192000000,19713000000,29439000000,49152000000,2484000000,14556000000,17040000000,0
9811,玉山商業銀行,,47232000000,50548000000,97780000000,28690000000,30599000000,59289000000,18542000000,19949000000,38491000000,1
9811,合作金庫商業銀行,,63913000000,98158000000,162071000000,51798000000,73758000000,125556000000,12115000000,24400000000,36515000000,0
9811,中華開發工業銀行,,2575000000,10343000000,12918000000,1293000000,600000000,1893000000,1282000000,9743000000,11025000000,1
9811,台中商業銀行,,4975000000,6828000000,11803000000,3791000000,5520000000,9311000000,1184000000,1308000000,2492000000,0
9811,慶豐商業銀行,,1920000000,1626000000,3547000000,355000000,788000000,1143000000,1565000000,838000000,2404000000,0
9811,兆豐國際商業銀行,,251251000000,289995000000,541247000000,120584000000,110210000000,230794000000,130667000000,179785000000,310453000000,1
9811,彰化商業銀行,,76204000000,97009000000,173213000000,49889000000,59645000000,109534000000,26315000000,37364000000,63679000000,1
9811,陽信商業銀行,,2589000000,3371000000,5960000000,2071000000,3258000000,5329000000,518000000,113000000,631000000,0
9811,高雄銀行,,2904000000,5731000000,8635000000,2528000000,3623000000,6151000000,376000000,2108000000,2484000000,0
9811,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9811,大眾商業銀行,,18591000000,26028000000,44619000000,13405000000,15491000000,28896000000,5186000000,10537000000,15723000000,0
9811,萬泰商業銀行,,2092000000,1384000000,3476000000,1982000000,1371000000,3353000000,110000000,13000000,123000000,0
9811,日盛國際商業銀行,,6548000000,4735000000,11284000000,5551000000,4210000000,9761000000,997000000,525000000,1523000000,1
9811,上海商業儲蓄銀行,,71183000000,76818000000,148001000000,26757000000,29053000000,55810000000,44426000000,47765000000,92191000000,0
9811,臺灣銀行,,78457000000,272088000000,350545000000,62389000000,211897000000,274286000000,16068000000,60191000000,76259000000,1
9811,渣打國際商業銀行,,65760000000,26325000000,92085000000,56391000000,20761000000,77152000000,9369000000,5564000000,14933000000,0
